choice_time,element,entry,entry_name,id_x,index,league,pick,player_first_name,player_last_name,round,seconds_to_pick,was_auto,id_y,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,yellow_cards,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,added,chance_of_playing_next_round,chance_of_playing_this_round,code,draft_rank,dreamteam_count,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,news_return,news_updated,points_per_game,second_name,squad_number,status,total_points,web_name,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,element_type,team,position_points_rank,pick_order,position_pick_order,points_vs_position_pick,points_vs_position_pick_rank,all_players_position_points_rank,all_players_points_vs_position_pick,all_players_points_vs_position_pick_rank
2024-08-13T20:06:10.730744Z,394,317751.0,Some Solanke-Panky?,3320939.0,104.0,48142.0,5.0,Alex,Turnbull,12.0,,False,394,3,2,233,3,241.1,21,0,56.8,238.2,1333,0,0,0,0,0,88.0,2,15,0.98,1.25,2.23,20.11,2024-07-17T10:20:03.059555Z,100.0,100.0,208706,45,0,,,2,Bruno,3.2,False,,2024-11-26T02:30:08.074203Z,,,2.8,Guimarães Rodriguez Moura,,a,42,Bruno G.,108,37,55,45,164,102,92,56,,,,,,,,,,,3,15,21.0,104.0,41.0,20.0,4.0,44.0,-3.0,16.0
2024-08-13T20:08:35.573787Z,395,317751.0,Some Solanke-Panky?,3320948.0,113.0,48142.0,5.0,Alex,Turnbull,13.0,,False,395,0,4,134,3,28.1,19,0,36.0,235.6,1260,1,0,0,0,0,96.0,5,14,0.57,0.24,0.81,19.54,2024-07-17T10:20:03.061027Z,100.0,100.0,78916,377,0,,,0,Dan,1.2,False,,2024-11-10T23:00:08.148381Z,,,2.3,Burn,,a,32,Burn,110,41,305,94,147,23,186,52,,,,,,,,,,,2,15,23.0,113.0,35.0,12.0,11.0,45.0,-10.0,20.0
2024-08-13T20:15:02.523826Z,396,324701.0,Eleven Hags,3320969.0,134.0,48142.0,8.0,Liam,Thaker,15.0,,False,396,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:03.062188Z,100.0,100.0,67089,396,0,,,0,Martin,0.0,False,,2024-10-02T00:30:05.687323Z,,,0.0,Dúbravka,,a,0,Dúbravka,547,65,528,45,498,36,549,65,,,,,,,,,,,1,15,18.0,134.0,17.0,-1.0,10.0,54.0,-37.0,18.0
,,,,,,,,,,,,,397,0,0,28,0,26.5,12,0,6.7,35.8,301,0,0,0,1,0,13.0,0,4,0.02,0.10,0.12,10.12,2024-07-17T10:20:03.063258Z,100.0,100.0,90105,319,0,,,0,Ryan,1.2,False,,2024-11-01T16:30:08.020367Z,,,0.9,Fraser,,a,6,Fraser,360,167,309,180,322,175,370,182,,,,,,,,,,,3,17,,,,,,188.0,,
2024-08-13T19:34:20.231173Z,398,228518.0,Boom Boom Eagle FC,3320852.0,17.0,48142.0,8.0,Sam,Thorpe,2.0,,False,398,2,6,229,4,429.6,14,3,102.2,249.0,1103,0,1,0,0,0,342.0,1,13,4.97,2.26,7.23,16.38,2024-07-17T10:20:03.064210Z,100.0,100.0,232826,13,0,,,1,Anthony,3.6,False,,2024-11-10T23:00:08.179603Z,,,3.9,Gordon,,a,55,Gordon,96,32,12,11,27,14,17,13,,,,,,,,,,,3,15,14.0,17.0,9.0,-5.0,28.0,21.0,-12.0,20.0
2024-08-13T20:04:20.925807Z,399,324701.0,Eleven Hags,3320936.0,101.0,48142.0,2.0,Liam,Thaker,12.0,,False,399,1,2,183,3,283.8,16,0,64.5,301.6,1137,0,0,0,0,0,57.0,3,12,0.13,1.73,1.86,15.26,2024-07-17T10:20:03.065686Z,,,487838,450,0,,,1,Lewis,1.4,False,,,,,2.5,Hall,,a,37,Hall,55,18,40,7,217,61,74,11,,,,,,,,,,,2,15,17.0,101.0,31.0,14.0,9.0,30.0,1.0,13.0
,,,,,,,,,,,,,400,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:03.067230Z,,,153127,547,0,,,0,Isaac,0.0,False,,,,,0.0,Hayden,,a,0,Hayden,561,226,550,230,527,220,563,228,,,,,,,,,,,3,15,,,,,,274.0,,
2024-08-13T19:30:38.938549Z,401,289293.0,*Stratford Sardines*,3320838.0,3.0,48142.0,3.0,Flat,7,1.0,,False,401,3,12,251,2,229.8,19,6,94.9,312.6,1056,0,0,0,0,0,413.0,0,13,5.59,1.78,7.37,16.75,2024-07-17T10:20:03.068193Z,100.0,100.0,219168,10,0,,,8,Alexander,6.6,False,,2024-11-30T22:00:07.827670Z,,,5.3,Isak,,a,69,Isak,48,7,59,2,16,9,24,5,,,,,,,,,,,4,15,8.0,3.0,2.0,-6.0,19.0,8.0,-6.0,14.0
,,,,,,,,,,,,,402,4,0,97,1,164.5,10,0,38.3,126.0,647,0,0,0,0,0,94.0,1,8,1.07,1.65,2.72,8.11,2024-07-17T10:20:03.069584Z,100.0,100.0,114243,132,0,,,7,Jacob,2.0,False,,2024-10-31T02:30:07.555512Z,,,2.4,Murphy,,a,29,J.Murphy,233,98,105,78,151,94,176,98,,,,,,,,,,,3,15,,,,,,85.0,,
,,,,,,,,,,,,,403,0,6,155,3,204.0,19,2,65.8,214.6,1230,0,0,0,0,0,237.0,4,15,1.82,0.88,2.70,18.25,2024-07-17T10:20:03.071503Z,,,180974,91,0,,,1,Joelinton Cássio,3.4,False,,,,,2.9,Apolinário de Lira,,a,43,Joelinton,132,46,72,56,49,30,69,44,,,,,,,,,,,3,15,,,,,,41.0,,
,,,,,,,,,,,,,404,1,0,36,0,28.1,6,0,12.0,79.6,295,0,0,0,0,0,14.0,2,4,0.36,0.11,0.47,5.55,2024-07-17T10:20:03.073187Z,,,235530,437,0,,,0,Lloyd,0.0,False,,,,,1.2,Kelly,,a,10,Kelly,290,103,304,93,318,103,324,107,,,,,,,,,,,2,15,,,,,,111.0,,
,,,,,,,,,,,,,405,0,0,34,1,10.9,2,0,6.6,44.2,240,0,0,0,0,0,11.0,0,2,0.04,0.03,0.07,5.07,2024-07-17T10:20:03.074927Z,0.0,0.0,111773,459,0,,,0,Emil,0.0,False,Shoulder injury - Expected back 15 Jan,2024-11-11T16:00:06.953415Z,,,3.3,Krafth,,i,10,Krafth,347,121,357,116,331,110,373,123,,,,,,,,,,,2,15,,,,,,112.0,,
,,,,,,,,,,,,,406,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:03.076184Z,,,564510,548,0,,,0,Garang,0.0,False,,,,,0.0,Kuol,,a,0,Kuol,573,234,567,238,545,229,575,236,,,,,,,,,,,3,15,,,,,,275.0,,
,,,,,,,,,,,,,407,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:03.077586Z,0.0,0.0,101148,439,0,,,0,Jamaal,0.0,False,Knee injury - Expected back 01 Feb,2024-07-17T13:30:05.035452Z,,,0.0,Lascelles,,i,0,Lascelles,579,223,573,223,552,218,581,223,,,,,,,,,,,2,15,,,,,,189.0,,
,,,,,,,,,,,,,408,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:03.079032Z,0.0,0.0,194799,652,0,,,0,Jamal,0.0,False,Loaned to  Sao Paulo,2024-09-05T10:35:35.180344Z,,,0.0,Lewis,,u,0,Lewis,490,171,469,169,432,153,492,171,,,,,,,,,,,2,15,,,,,,190.0,,
,,,,,,,,,,,,,409,0,2,129,2,127.4,18,0,35.7,214.6,1067,0,0,0,0,0,16.0,0,12,0.00,0.34,0.34,16.24,2024-07-17T10:20:03.081528Z,,,441191,440,0,,,0,Tino,1.2,False,,,,,2.1,Livramento,,a,31,Livramento,131,53,146,30,315,102,187,53,,,,,,,,,,,2,15,,,,,,48.0,,
,,,,,,,,,,,,,410,1,0,93,2,60.3,10,0,20.6,85.8,655,0,0,0,0,0,60.0,2,8,0.60,0.21,0.81,8.92,2024-07-17T10:20:03.083262Z,,,180135,199,0,,,2,Sean,2.0,False,,,,,1.6,Longstaff,,a,23,Longstaff,286,131,236,147,213,121,273,137,,,,,,,,,,,3,15,,,,,,111.0,,
,,,,,,,,,,,,,411,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:03.085588Z,100.0,100.0,547719,255,0,,,0,Lewis,0.0,False,,2024-07-17T13:30:05.048462Z,,,0.0,Miley,,a,0,Miley,679,307,676,307,672,305,679,307,,,,,,,,,,,3,15,,,,,,276.0,,
,,,,,,,,,,,,,412,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:03.086844Z,,,111452,484,0,,,0,Odysseas,0.0,False,,,,,0.0,Vlachodimos,,a,0,Odysseas,552,68,540,54,511,46,554,68,,,,,,,,,,,1,15,,,,,,55.0,,
2024-08-13T19:56:07.863400Z,413,289293.0,*Stratford Sardines*,3320910.0,75.0,48142.0,3.0,Flat,7,9.0,,False,413,0,2,188,3,0.0,21,0,39.1,392.4,1350,0,0,0,0,54,0.0,2,15,0.00,0.00,0.00,20.45,2024-07-17T10:20:03.087990Z,100.0,100.0,98747,239,0,,,1,Nick,1.4,False,,2024-10-02T00:30:05.710785Z,,,3.2,Pope,,a,48,Pope,16,4,661,68,658,66,170,4,,,,,,,,,,,1,15,6.0,75.0,6.0,0.0,9.0,7.0,-1.0,8.0
,,,,,,,,,,,,,414,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:03.089179Z,,,19236,653,0,,,0,John,0.0,False,,,,,0.0,Ruddy,,a,0,Ruddy,477,39,455,16,416,6,479,39,,,,,,,,,,,1,15,,,,,,56.0,,
2024-08-13T19:56:50.454711Z,415,318371.0,Up the Ding,3320914.0,79.0,48142.0,7.0,Matthew,Stent,9.0,,False,415,0,0,118,2,36.8,19,2,40.6,283.2,1107,0,0,0,1,0,91.0,4,13,1.31,0.59,1.90,15.39,2024-07-17T10:20:03.090554Z,100.0,100.0,119471,108,0,,,0,Fabian,2.4,False,,2024-10-02T00:30:05.719745Z,,,2.5,Schär,,a,32,Schär,68,22,290,85,159,28,164,46,,,,,,,,,,,2,15,24.0,79.0,20.0,-4.0,32.0,46.0,-26.0,26.0
,,,,,,,,,,,,,416,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:03.092025Z,100.0,100.0,169359,612,0,,,0,Matt,0.0,False,,2024-09-27T11:00:07.434832Z,,,0.0,Targett,,a,0,Targett,485,168,464,166,427,150,487,168,,,,,,,,,,,2,15,,,,,,191.0,,
,,,,,,,,,,,,,417,1,0,105,1,77.4,10,0,28.1,114.2,647,0,0,0,0,0,89.0,4,6,1.02,0.32,1.34,10.02,2024-07-17T10:20:03.093875Z,100.0,100.0,432422,153,0,,,1,Sandro,1.8,False,,2024-07-17T13:30:05.060878Z,,,1.5,Tonali,,a,19,Tonali,241,103,202,127,160,100,231,119,,,,,,,,,,,3,15,,,,,,124.0,,
2024-08-13T19:44:43.868801Z,418,184585.0,Easy Three Points,3320880.0,45.0,48142.0,9.0,Jonathan,Ako,5.0,,False,418,0,2,48,1,67.7,4,0,12.4,45.4,291,0,0,0,0,0,11.0,0,3,0.03,0.23,0.26,4.87,2024-07-17T10:20:03.094874Z,100.0,75.0,77794,81,0,,,1,Kieran,0.4,False,,2024-12-05T01:00:08.361656Z,,,2.1,Trippier,,a,15,Trippier,346,120,217,56,335,113,322,106,,,,,,,,,,,2,15,38.0,45.0,11.0,-27.0,44.0,90.0,-79.0,39.0
,,,,,,,,,,,,,419,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:03.096019Z,0.0,0.0,461484,502,0,,,0,Joe,0.0,False,Loaned to MK Dons,2024-08-31T08:20:54.098792Z,,,0.0,White,,u,0,White,597,247,592,251,574,244,599,249,,,,,,,,,,,3,15,,,,,,277.0,,
,,,,,,,,,,,,,420,1,0,68,2,136.9,4,0,28.9,71.4,443,0,0,0,0,0,80.0,2,5,0.51,0.52,1.03,6.37,2024-07-17T10:20:03.098289Z,100.0,100.0,200089,286,0,,,0,Joe,1.2,False,,2024-11-26T02:30:08.104296Z,,,1.5,Willock,,a,18,Willock,303,139,132,93,175,107,226,116,,,,,,,,,,,3,15,,,,,,128.0,,
2024-08-13T19:48:16.030300Z,421,228518.0,Boom Boom Eagle FC,3320891.0,56.0,48142.0,2.0,Sam,Thorpe,7.0,,False,421,0,0,6,0,1.7,2,0,1.1,2.0,57,0,0,0,0,0,8.0,1,0,0.00,0.00,0.00,1.17,2024-07-17T10:20:03.099421Z,100.0,100.0,75115,36,0,,,1,Callum,0.6,False,,2024-08-05T15:00:04.487875Z,,,0.8,Wilson,,a,3,Wilson,459,46,414,46,350,43,443,46,,,,,,,,,,,4,15,26.0,56.0,17.0,-9.0,23.0,45.0,-28.0,25.0
2024-08-13T20:13:58.563885Z,422,289293.0,*Stratford Sardines*,3320964.0,129.0,48142.0,3.0,Flat,7,15.0,,False,422,0,10,229,5,124.0,17,1,42.1,265.8,1283,0,0,0,0,0,31.0,2,15,0.11,1.13,1.24,16.10,2024-07-17T10:20:03.100481Z,100.0,100.0,159506,441,0,,,1,Ola,2.2,False,,2024-11-21T08:30:09.347848Z,,,3.9,Aina,,a,58,Aina,81,29,148,32,271,83,146,37,,,,,,,,,,,2,16,4.0,129.0,43.0,39.0,1.0,4.0,39.0,1.0
,,,,,,,,,,,,,423,4,2,203,4,288.7,11,0,66.2,227.6,814,0,0,0,0,0,147.0,3,10,0.77,1.29,2.06,10.13,2024-07-17T10:20:03.101812Z,100.0,100.0,215379,260,0,,,5,Elliot,2.0,False,,2024-11-13T15:30:08.535910Z,,,2.6,Anderson,,a,37,Anderson,120,42,39,32,99,64,68,43,,,,,,,,,,,3,16,,,,,,58.0,,
2024-08-13T20:08:16.608675Z,424,228518.0,Boom Boom Eagle FC,3320945.0,110.0,48142.0,2.0,Sam,Thorpe,13.0,,False,424,0,0,30,0,22.3,3,0,7.3,12.2,198,0,0,0,0,0,44.0,0,2,0.44,0.09,0.53,2.63,2024-07-17T10:20:03.103103Z,,,210156,88,0,,,1,Taiwo,1.0,False,,,,,1.1,Awoniyi,,a,12,Awoniyi,411,39,323,37,244,38,363,39,,,,,,,,,,,4,16,22.0,110.0,22.0,0.0,14.0,35.0,-13.0,20.0
,,,,,,,,,,,,,425,0,0,13,0,0.2,1,0,4.9,32.0,91,0,0,0,0,0,17.0,0,1,0.07,0.00,0.07,1.22,2024-07-17T10:20:03.104164Z,100.0,100.0,90585,416,0,,,0,Willy,0.0,False,,2024-09-11T12:30:07.170970Z,,,1.5,Boly,,a,3,Boly,364,130,440,158,312,100,392,133,,,,,,,,,,,2,16,,,,,,132.0,,
,,,,,,,,,,,,,426,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:03.105211Z,0.0,0.0,245830,549,0,,,0,Josh,0.0,False,Loaned to  Preston North End,2024-08-31T08:19:22.292913Z,,,0.0,Bowler,,u,0,Bowler,588,240,583,244,565,237,590,242,,,,,,,,,,,3,16,,,,,,278.0,,
,,,,,,,,,,,,,427,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:03.106280Z,,,475123,550,0,,,0,Carlos Miguel,0.0,False,,,,,0.0,dos Santos Pereira,,a,0,C.Miguel,549,66,533,48,503,39,551,66,,,,,,,,,,,1,16,,,,,,57.0,,
,,,,,,,,,,,,,428,0,0,9,0,0.3,0,0,0.6,5.2,28,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.31,2024-07-17T10:20:03.107661Z,,,569014,551,0,,,0,Eric,0.2,False,,,,,1.0,da Silva Moreira,,a,2,Da Silva Moreira,437,208,435,224,546,230,451,215,,,,,,,,,,,3,16,,,,,,211.0,,
,,,,,,,,,,,,,429,0,0,1,0,0.1,0,0,0.0,0.0,14,0,0,0,0,0,0.0,0,1,0.00,0.00,0.00,0.28,2024-07-17T10:20:03.108535Z,0.0,0.0,513046,229,0,,,0,Danilo,0.0,False,Ankle injury - Unknown return date,2024-08-17T20:00:06.172553Z,,,1.0,dos Santos de Oliveira,,i,1,Danilo,651,289,446,228,635,287,652,290,,,,,,,,,,,3,16,,,,,,218.0,,
,,,,,,,,,,,,,430,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:03.109219Z,,,230251,320,0,,,0,Emmanuel,0.0,False,,,,,0.0,Dennis,,a,0,Dennis,660,63,655,62,649,63,660,63,,,,,,,,,,,4,16,,,,,,64.0,,
,,,,,,,,,,,,,431,0,0,90,2,76.5,10,0,29.1,127.6,699,0,0,0,0,0,87.0,4,8,0.72,0.27,0.99,10.70,2024-07-17T10:20:03.110654Z,,,250199,226,0,,,1,Nicolás,1.4,False,,,,,1.3,Domínguez,,a,17,Dominguez,229,97,205,130,165,103,225,115,,,,,,,,,,,3,16,,,,,,135.0,,
2024-08-13T20:07:48.906265Z,432,184679.0,Kernowfornia United,3320944.0,109.0,48142.0,1.0,Scott,Renfree-Tuck,13.0,,False,432,2,0,104,3,225.5,12,0,46.3,103.6,804,0,0,0,0,0,131.0,1,10,0.86,1.49,2.35,10.78,2024-07-17T10:20:03.111772Z,100.0,100.0,449434,110,0,,,1,Anthony,2.0,False,,2024-11-23T22:30:08.527966Z,,,2.0,Elanga,,a,30,Elanga,258,113,63,49,116,76,137,80,,,,,,,,,,,3,16,34.0,109.0,44.0,10.0,14.0,80.0,-36.0,28.0
2024-08-13T20:00:26.197628Z,433,289293.0,*Stratford Sardines*,3320923.0,88.0,48142.0,7.0,Flat,7,10.0,,False,433,1,5,144,4,271.8,11,2,71.7,197.2,844,0,0,0,1,0,248.0,3,11,1.48,1.62,3.10,10.10,2024-07-17T10:20:03.112836Z,100.0,100.0,222531,49,0,,,13,Morgan,3.4,False,,2024-11-23T22:30:08.545151Z,,,3.4,Gibbs-White,,a,37,Gibbs-White,147,54,44,35,47,29,54,34,,,,,,,,,,,3,16,26.0,88.0,37.0,11.0,11.0,59.0,-22.0,25.0
,,,,,,,,,,,,,434,2,3,208,5,318.8,11,2,71.7,201.8,1050,0,0,0,0,0,200.0,1,12,1.27,1.23,2.50,10.12,2024-07-17T10:20:03.114791Z,100.0,100.0,209046,115,0,,,5,Callum,2.2,False,,2024-10-23T08:00:07.622507Z,,,3.4,Hudson-Odoi,,a,48,Hudson-Odoi,142,50,31,26,64,39,53,33,,,,,,,,,,,3,16,,,,,,35.0,,
,,,,,,,,,,,,,435,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:03.115734Z,0.0,0.0,244930,552,0,,,0,Alex,0.0,False,Season long loan to Port Vale,2024-08-29T11:09:56.647313Z,,,0.0,Mighten,,u,0,Mighten,587,239,582,243,564,236,589,241,,,,,,,,,,,3,16,,,,,,279.0,,
,,,,,,,,,,,,,436,0,4,213,5,121.1,18,1,61.2,366.4,1350,0,0,0,0,0,123.0,2,15,0.92,0.49,1.41,17.08,2024-07-17T10:20:03.116601Z,,,575476,417,0,,,1,Murillo,3.2,False,,,,,3.5,Santiago Costa dos Santos,,a,53,Murillo,26,7,155,34,123,14,77,13,,,,,,,,,,,2,16,,,,,,9.0,,
,,,,,,,,,,,,,437,0,0,73,2,83.9,5,0,27.7,114.0,553,0,0,0,0,0,77.0,4,5,0.64,0.31,0.95,6.33,2024-07-17T10:20:03.117642Z,,,215136,449,0,,,0,Neco,1.4,False,,,,,1.7,Williams,,a,20,N.Williams,242,92,195,47,182,39,232,72,,,,,,,,,,,2,16,,,,,,71.0,,
,,,,,,,,,,,,,438,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:03.118771Z,0.0,0.0,204822,553,0,,,0,Omar,0.0,False,Loaned to Rio Ave,2024-08-22T11:19:23.101534Z,,,0.0,Richards,,u,0,O.Richards,583,225,578,225,559,220,585,225,,,,,,,,,,,2,16,,,,,,192.0,,
,,,,,,,,,,,,,439,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:03.119883Z,0.0,0.0,243345,321,0,,,0,Lewis,0.0,False,On loan to Los Angeles Football Club for the rest of the season,2024-08-01T07:01:57.624673Z,,,0.0,O'Brien,,u,0,O'Brien,668,301,664,301,661,299,668,301,,,,,,,,,,,3,16,,,,,,280.0,,
,,,,,,,,,,,,,440,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:03.121162Z,,,466404,487,0,,,0,Andrew,0.0,False,,,,,0.0,Omobamidele,,a,0,Omobamidele,558,215,547,214,521,206,560,215,,,,,,,,,,,2,16,,,,,,193.0,,
,,,,,,,,,,,,,441,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:03.122163Z,0.0,0.0,209035,654,0,,,0,Jonathan,0.0,False,On a season long loan to Rio Ave,2024-07-18T09:44:17.568948Z,,,0.0,Panzo,,u,0,Panzo,494,173,473,171,436,155,496,173,,,,,,,,,,,2,16,,,,,,194.0,,
,,,,,,,,,,,,,442,0,0,26,1,16.4,2,0,7.4,38.8,212,0,0,0,0,0,19.0,2,3,0.02,0.06,0.08,1.98,2024-07-17T10:20:03.123724Z,0.0,0.0,210462,468,0,,,0,Ibrahim,0.0,False,Hamstring injury - Unknown return date,2024-09-12T15:00:06.800627Z,,,1.3,Sangaré,,i,4,Sangaré,356,165,337,192,305,169,360,179,,,,,,,,,,,3,16,,,,,,199.0,,
,,,,,,,,,,,,,443,1,6,200,5,0.1,18,0,34.9,346.2,1350,0,0,0,0,43,0.0,2,15,0.00,0.04,0.04,17.08,2024-07-17T10:20:03.124889Z,100.0,100.0,85633,456,0,,,2,Matz,2.8,False,,2024-10-12T11:00:07.468908Z,,,4.1,Sels,,a,62,Sels,31,11,445,11,631,61,189,10,,,,,,,,,,,1,16,,,,,,2.0,,
,,,,,,,,,,,,,444,0,0,0,0,3.0,1,0,1.9,9.6,36,0,0,0,0,0,6.0,0,0,0.02,0.01,0.03,0.67,2024-07-17T10:20:03.125881Z,,,114241,422,0,,,0,Harry,0.0,False,,,,,1.0,Toffolo,,a,1,Toffolo,421,148,399,139,357,121,432,150,,,,,,,,,,,2,16,,,,,,153.0,,
,,,,,,,,,,,,,445,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:03.127032Z,100.0,100.0,224068,599,0,,,0,Matt,0.0,False,,2024-10-05T17:30:07.013947Z,,,0.0,Turner,,a,0,Turner,498,50,477,28,440,18,500,50,,,,,,,,,,,1,7,,,,,,58.0,,
,,,,,,,,,,,,,446,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:03.128100Z,0.0,0.0,201440,554,0,,,0,Hwang,0.0,False,Transferred to Alanyaspor,2024-09-10T11:39:20.038647Z,,,0.0,Ui-jo,,u,0,Ui-jo,581,50,576,50,557,50,583,50,,,,,,,,,,,4,16,,,,,,65.0,,
2024-08-13T20:10:10.667517Z,447,184585.0,Easy Three Points,3320952.0,117.0,48142.0,9.0,Jonathan,Ako,13.0,,False,447,0,20,344,6,106.9,15,10,90.0,370.8,1144,0,0,0,0,0,420.0,1,14,6.07,0.19,6.26,13.72,2024-07-17T10:20:03.129225Z,100.0,100.0,60689,76,0,,,8,Chris,4.4,True,,2024-10-26T11:00:07.644070Z,,,5.9,Wood,,a,88,Wood,24,4,166,21,12,5,28,6,,,,,,,,,,,4,16,2.0,117.0,26.0,24.0,1.0,2.0,24.0,1.0
,,,,,,,,,,,,,448,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:03.130579Z,0.0,0.0,208912,482,0,,,0,Joe,0.0,False,Transferred to Burnley,2024-08-26T10:09:19.430328Z,,,0.0,Worrall,,u,0,Worrall,584,226,579,226,560,221,586,226,,,,,,,,,,,2,16,,,,,,195.0,,
,,,,,,,,,,,,,449,1,3,168,4,163.5,14,1,49.7,168.8,1121,0,0,0,0,0,165.0,4,11,1.61,0.38,1.99,15.20,2024-07-17T10:20:03.131819Z,100.0,100.0,204968,235,0,,,2,Ryan,1.6,False,,2024-08-30T04:00:05.695621Z,,,2.5,Yates,,a,37,Yates,178,69,108,79,90,57,120,70,,,,,,,,,,,3,16,,,,,,60.0,,
,,,,,,,,,,,,,450,0,0,4,0,15.9,0,0,4.3,8.4,9,0,0,0,0,0,19.0,0,0,0.07,0.03,0.10,0.00,2024-07-17T10:20:03.133233Z,0.0,0.0,502697,322,0,,,0,Carlos,0.0,False,Permanent transfer to Flamengo,2024-08-30T09:48:28.633540Z,,,1.0,Alcaraz Durán,,u,1,Alcaraz,428,204,339,194,308,171,398,194,,,,,,,,,,,3,17,,,,,,219.0,,
,,,,,,,,,,,,,451,0,0,1,0,16.1,0,0,2.6,4.0,26,0,0,0,0,0,6.0,1,0,0.02,0.13,0.15,1.11,2024-07-17T10:20:03.134244Z,,,499724,555,0,,,0,Samuel,0.0,False,,,,,0.5,Amo-Ameyaw,,a,1,Amo-Ameyaw,446,212,338,193,360,194,416,201,,,,,,,,,,,3,17,,,,,,220.0,,
,,,,,,,,,,,,,452,0,3,163,0,107.9,21,2,47.6,183.8,810,0,0,0,0,0,182.0,0,7,2.20,0.89,3.09,26.05,2024-07-17T10:20:03.135431Z,,,193204,323,0,,,1,Joe,2.8,False,,,,,2.4,Aribo,,a,34,Aribo,162,60,165,108,74,46,132,75,,,,,,,,,,,3,17,,,,,,70.0,,
2024-08-13T20:09:25.148193Z,453,324701.0,Eleven Hags,3320951.0,116.0,48142.0,8.0,Liam,Thaker,13.0,,False,453,2,2,97,1,95.8,14,2,38.5,111.6,771,0,1,0,0,0,179.0,4,9,2.36,0.44,2.80,18.93,2024-07-17T10:20:03.138562Z,,,155511,169,0,,,2,Adam,3.8,False,,,,,2.5,Armstrong,,a,30,Armstrong,247,24,181,22,78,26,174,25,,,,,,,,,,,4,17,19.0,116.0,25.0,6.0,9.0,26.0,-1.0,11.0
